location,plot,treeID,canopy,rep,leaf,test,species,E,A,Ca,Ci,Pci,Pca,gsw,TleafEB,RHcham,Qin,Qabs,S,CO2_s,CO2_r,H2O_s,H2O_r,Flow,date_licor,date_collected,DBH,Height,Size_Class,concat
AK,6,F,high,1,1,kok,pigl,0.000556001,-0.255728523,400.0759234,401.1755038,37.33066802,37.22834853,0.048357185,22.19861768,60.19283714,74.99998462,63.22494994,6.471,400.0759231,400.0328462,17.45110769,16.74411538,500.0190769,16/07/2017,17/07/2017,12.6,6.953,large,2017-07-17_AK_6_F_1_1_high_pigl
AK,6,F,high,1,1,kok,pigl,0.000556262,-0.376549615,400.1867697,405.2522892,37.70990826,37.23854688,0.048549589,22.16300657,60.22408082,70.00236923,59.01206156,6.471,400.1867692,399.9875385,17.42734615,16.71997692,499.9991538,16/07/2017,17/07/2017,12.6,6.953,large,2017-07-17_AK_6_F_1_1_high_pigl
AK,6,F,high,1,1,kok,pigl,0.000541538,-0.376190385,400.1966159,405.5582118,37.73842124,37.23950848,0.047510233,22.1449834,60.39451443,65.00034615,54.79534341,6.471,400.1966154,399.9902308,17.45836154,16.76973846,499.9996154,16/07/2017,17/07/2017,12.6,6.953,large,2017-07-17_AK_6_F_1_1_high_pigl
AK,6,F,high,1,1,kok,pigl,0.000570939,-0.469178456,400.3432314,407.9889754,37.96390727,37.2524608,0.05029191,22.11560368,60.40152883,60.00227692,50.58192206,6.471,400.3432308,400.0318462,17.44233846,16.71633846,500.0143077,16/07/2017,17/07/2017,12.6,6.953,large,2017-07-17_AK_6_F_1_1_high_pigl
AK,6,F,high,1,1,kok,pigl,0.000576971,-0.577143925,400.5293084,411.4343775,38.28459355,37.26986032,0.050715458,22.08634291,60.21802521,54.99756923,46.36297586,6.471,400.5293077,400.0814615,17.36483077,16.6311,500.013,16/07/2017,17/07/2017,12.6,6.953,large,2017-07-17_AK_6_F_1_1_high_pigl
AK,6,F,high,1,1,kok,pigl,0.000553299,-0.66349187,400.5582316,415.0961625,38.62460681,37.27185554,0.048558282,22.05952184,60.12366176,50.00093077,42.15074333,6.471,400.5582308,399.9863846,17.30810769,16.60443846,500.0116923,16/07/2017,17/07/2017,12.6,6.953,large,2017-07-17_AK_6_F_1_1_high_pigl
AK,6,F,high,1,1,kok,pigl,0.000540513,-0.749271745,400.7117702,418.6199707,38.9523303,37.28598328,0.047514913,22.03095008,60.12746635,44.99933846,37.93439942,6.471,400.7117692,400.0223846,17.28056923,16.59313846,500.009,16/07/2017,17/07/2017,12.6,6.953,large,2017-07-17_AK_6_F_1_1_high_pigl
AK,6,F,high,1,1,kok,pigl,0.000561803,-0.818971022,400.8251549,419.8789251,39.06821213,37.29532787,0.049802451,21.99793091,60.31174636,40.00037692,33.72028222,6.471,400.8251538,400.0566923,17.30981538,16.59533077,500.0107692,16/07/2017,17/07/2017,12.6,6.953,large,2017-07-17_AK_6_F_1_1_high_pigl
AK,6,F,high,1,1,kok,pigl,0.000538682,-0.944874325,400.9586166,425.3959171,39.58260054,37.30873785,0.047648938,21.97552095,60.20236208,34.99999231,29.5049699,6.471,400.9586154,400.0153077,17.253,16.56787692,500.0081538,16/07/2017,17/07/2017,12.6,6.953,large,2017-07-17_AK_6_F_1_1_high_pigl
AK,6,F,high,1,1,kok,pigl,0.000533686,-1.026921649,401.1030783,428.59451,39.87910323,37.32112915,0.047232292,21.95267864,60.16158184,29.99986923,25.28989556,6.471,401.1030769,400.0510769,17.22128462,16.54248462,500.0008462,16/07/2017,17/07/2017,12.6,6.953,large,2017-07-17_AK_6_F_1_1_high_pigl
AK,6,F,high,1,1,kok,pigl,0.000529021,-1.089664412,401.2140014,431.1244675,40.11451117,37.33145473,0.046857643,21.93414337,60.14039799,25.00005385,21.07500166,6.471,401.214,400.0784615,17.19933846,16.52646154,500.0046154,16/07/2017,17/07/2017,12.6,6.953,large,2017-07-17_AK_6_F_1_1_high_pigl
AK,6,F,high,1,1,kok,pigl,0.000501758,-1.224538575,401.3576939,438.092448,40.76178061,37.34383996,0.044473822,21.92481483,60.18525218,19.99983846,16.85986627,6.471,401.3576923,400.0335385,17.20034615,16.56214615,500.0046154,16/07/2017,17/07/2017,12.6,6.953,large,2017-07-17_AK_6_F_1_1_high_pigl
AK,6,F,high,1,1,kok,pigl,0.000517555,-1.33429539,401.4795402,440.5308637,40.98929794,37.35575835,0.04607489,21.9015416,60.2469944,14.99903846,12.64417071,6.471,401.4795385,400.0216923,17.20234615,16.54408462,500.0273846,16/07/2017,17/07/2017,12.6,6.953,large,2017-07-17_AK_6_F_1_1_high_pigl
AK,6,F,high,1,1,kok,pigl,0.000515379,-1.47194253,401.652925,445.6315249,41.46202457,37.3702095,0.045939899,21.88193238,60.23781936,9.998183846,8.428448316,6.471,401.6529231,400.0158462,17.18416923,16.52863077,500.0022308,16/07/2017,17/07/2017,12.6,6.953,large,2017-07-17_AK_6_F_1_1_high_pigl
AK,6,F,high,1,1,kok,pigl,0.000514692,-1.530282253,401.729002,447.7523934,41.66108265,37.37884019,0.045932087,21.86426099,60.2222955,4.999283846,4.214437423,6.471,401.729,400.0160769,17.16513846,16.51044615,499.9913846,16/07/2017,17/07/2017,12.6,6.953,large,2017-07-17_AK_6_F_1_1_high_pigl
AK,6,F,high,1,1,kok,pigl,0.000506983,-1.670230245,401.8813099,453.6529565,42.20706708,37.39032482,0.045238002,21.84754154,60.17811079,0,0,6.471,401.8813077,399.9833846,17.13903077,16.49413846,499.9998462,16/07/2017,17/07/2017,12.6,6.953,large,2017-07-17_AK_6_F_1_1_high_pigl
BRF,7,1,high,1,1,kok,pigl,0.002482117,11.13954325,381.0973639,251.9954774,24.43129057,36.94788704,0.151333094,27.97288591,59.8475585,1499.997619,1264.497891,7.814,381.097381,399.984619,22.39836667,18.60618571,499.9983333,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_1_1_high_pigl
BRF,7,1,high,1,1,kok,pigl,0.002400554,10.45083579,382.2520316,261.0767738,25.31037802,37.05784808,0.151747724,27.74666253,59.95211011,1199.998095,1011.598326,7.814,382.2520476,400.0187143,22.47455714,18.80727619,499.998619,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_1_1_high_pigl
BRF,7,1,high,1,1,kok,pigl,0.00232565,9.779510658,383.2843184,269.5802764,26.13587874,37.15951553,0.15186043,27.47052947,60.05066421,1000.004095,843.0035351,7.814,383.2843333,399.9607143,22.36262381,18.80939524,500.0028571,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_1_1_high_pigl
BRF,7,1,high,1,1,kok,pigl,0.002262775,8.984717917,384.5930815,279.2012219,27.06604371,37.28283522,0.151342533,27.30771163,60.06467874,799.9988095,674.398981,7.814,384.5930952,399.994,22.3752381,18.91819524,500.0141429,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_1_1_high_pigl
BRF,7,1,high,1,1,kok,pigl,0.00224496,5.735812383,389.6366579,320.3747004,31.05774589,37.77213461,0.1546044,27.09642244,59.4254802,399.9978571,337.1981481,7.814,389.6366667,399.9674286,22.33216667,18.90215238,500.0085238,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_1_1_high_pigl
BRF,7,1,high,1,1,kok,pigl,0.002213474,2.655222696,394.4912817,358.3778907,34.73977633,38.24046975,0.158430453,26.96160266,59.95456171,199.9967143,168.5972651,7.814,394.4912857,400.0054286,22.58514762,19.2041,500.006381,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_1_1_high_pigl
BRF,7,1,high,1,1,kok,pigl,0.002146581,1.825857472,395.8128544,368.0104167,35.67529515,38.37049106,0.156014173,26.80912249,60.10782328,150.0028095,126.452353,7.814,395.8128571,399.9940476,22.47810476,19.1989,500.0100476,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_1_1_high_pigl
BRF,7,1,high,1,1,kok,pigl,0.002146007,0.280523514,398.249571,386.4460785,37.46488949,38.60920578,0.155913406,26.78064329,59.8663486,99.98973333,84.2913681,7.814,398.2495714,400.0235238,22.40878571,19.13032857,500.025619,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_1_1_high_pigl
BRF,7,1,high,1,1,kok,pigl,0.002039517,-0.515848779,399.5263817,396.2701971,38.41870725,38.73439691,0.148704286,26.72528574,59.96717851,74.99948095,63.22450825,7.814,399.526381,399.993619,22.36742381,19.2515381,500.028619,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_1_1_high_pigl
BRF,7,1,high,1,1,kok,pigl,0.001983386,-0.66265701,399.7652867,398.3015445,38.61461084,38.75651799,0.143976068,26.73064536,59.90162668,70.00124286,59.01103872,7.814,399.7652857,399.9688095,22.33787619,19.30751429,500.0055714,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_1_1_high_pigl
BRF,7,1,high,1,1,kok,pigl,0.001930472,-0.861206206,400.1170489,401.1479404,38.8917801,38.79183392,0.139268537,26.76478927,59.82897081,64.99777619,54.79308144,7.814,400.1170476,399.9782857,22.34315238,19.39364762,500.0049048,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_1_1_high_pigl
BRF,7,1,high,1,1,kok,pigl,0.001840666,-1.011896174,400.4079063,403.7223821,39.14427616,38.82290989,0.134003461,26.67889625,60.09672433,59.99557619,50.57627278,7.814,400.4079048,399.9783333,22.30479524,19.49242381,500.0106667,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_1_1_high_pigl
BRF,7,1,high,1,1,kok,pigl,0.001802319,-1.248808023,400.8154305,407.3674313,39.49887913,38.86358856,0.129717943,26.69511055,59.7660857,55.01051905,46.37387318,7.814,400.8154286,399.9927619,22.19575714,19.4416381,500.0049048,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_1_1_high_pigl
BRF,7,1,high,1,1,kok,pigl,0.001742282,-1.455627219,401.185526,411.0163724,39.85259864,38.89938898,0.124146038,26.78698128,59.69933068,49.99669524,42.14720339,7.814,401.1855238,400.003,22.2768381,19.61458095,499.986,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_1_1_high_pigl
BRF,7,1,high,1,1,kok,pigl,0.001657824,-1.632164006,401.5255739,414.6504036,40.20497446,38.93237605,0.11868599,26.73119215,59.87296006,45.01158571,37.94477562,7.814,401.5255714,400.0151429,22.2465381,19.71337143,500.0085714,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_1_1_high_pigl
BRF,7,1,high,1,1,kok,pigl,0.001589151,-1.823362214,401.840098,418.9200441,40.61825672,38.96219455,0.111654933,26.89360736,59.66174652,40.00200476,33.72171102,7.814,401.8400952,399.988619,22.36366667,19.93580476,500.025381,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_1_1_high_pigl
BRF,7,1,high,1,1,kok,pigl,0.001521523,-2.058462215,402.2337174,423.6356742,41.07345198,38.99843258,0.108760366,26.76775825,60.10862961,34.99852857,29.50380538,7.814,402.2337143,399.9732381,22.35008095,20.02543333,500.0094286,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_1_1_high_pigl
BRF,7,1,high,1,1,kok,pigl,0.0014826,-2.200445181,402.4962891,426.8552618,41.38465602,39.02299436,0.10589854,26.71499881,60.01104411,30.00559524,25.29468611,7.814,402.4962857,399.9900952,22.23837143,19.9729619,500.0156667,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_1_1_high_pigl
BRF,7,1,high,1,1,kok,pigl,0.001434343,-2.431238527,402.8857656,432.5619553,41.93985818,39.06254738,0.100346756,26.85043646,59.62160146,24.99410476,21.0700417,7.814,402.8857619,399.9894286,22.25922381,20.06760476,500.0174286,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_1_1_high_pigl
BRF,7,1,high,1,1,kok,pigl,0.001352274,-2.572538298,403.145623,436.8734287,42.35572228,39.08574641,0.096548058,26.69286994,60.13977984,20.00665238,16.8656039,7.814,403.145619,399.9772381,22.22591429,20.15955238,500.0001429,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_1_1_high_pigl
BRF,7,1,high,1,1,kok,pigl,0.001289689,-2.749301543,403.5145756,442.3435227,42.88748647,39.12281974,0.092138062,26.64333532,60.14039723,14.98131429,12.62927259,7.814,403.5145714,400.0313333,22.14610952,20.1752619,500.0109048,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_1_1_high_pigl
BRF,7,1,high,1,1,kok,pigl,0.001256678,-2.92354483,403.742433,447.2807005,43.36507756,39.14392439,0.089025019,26.6513119,59.88697343,10.01995143,8.446815731,7.814,403.7424286,399.9664286,22.05867619,20.13805714,499.9988571,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_1_1_high_pigl
BRF,7,1,high,1,1,kok,pigl,0.001218812,-3.161244068,404.1791001,453.6552278,43.98117571,39.18454133,0.086494128,26.68138867,60.07536909,5.000198095,4.215148759,7.814,404.1790952,400.008619,22.1616,20.29907619,500.0062381,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_1_1_high_pigl
BRF,7,1,high,1,1,kok,pigl,0.001108964,-3.365328654,404.5503385,463.5363034,44.93530062,39.21718955,0.079210069,26.53411345,60.15457931,0,0,7.814,404.5503333,399.992381,21.97127619,20.2763619,500.0286667,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_1_1_high_pigl
BRF,7,1,high,1,2,kok,pigl,0.002959136,13.35926576,381.5119832,238.7365911,23.13429833,36.96966601,0.164149423,29.82765203,60.18219508,1500.01,1264.5072,6.389,381.512,400.024,25.1977,21.512,500.028,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_2_1_high_pigl
BRF,7,1,high,1,2,kok,pigl,0.002833817,12.40065671,382.7789844,249.8182019,24.20734319,37.09122143,0.164167726,29.42803725,60.15661974,1200.13,1011.7077,6.389,382.779,400.013,24.9759,21.4448,499.931,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_2_1_high_pigl
BRF,7,1,high,1,2,kok,pigl,0.00275445,11.58721829,383.8779854,260.4801325,25.23915909,37.19576404,0.165997247,29.04718151,60.25074185,999.904,842.9181722,6.389,383.878,400.035,24.7132,21.2806,500.008,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_2_1_high_pigl
BRF,7,1,high,1,2,kok,pigl,0.002664138,10.69966763,384.9539866,269.5565115,26.11748243,37.29840887,0.164619923,28.80954037,60.12967337,800.001,674.3993432,6.389,384.954,399.936,24.5643,21.2438,500.017,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_2_1_high_pigl
BRF,7,1,high,1,2,kok,pigl,0.002591048,7.113315993,389.5849911,311.8067378,30.20938834,37.74493255,0.169447239,28.38846875,60.0613892,400.152,337.3261862,6.389,389.585,399.964,24.454,21.2242,500.012,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_2_1_high_pigl
BRF,7,1,high,1,2,kok,pigl,0.002476889,3.539130714,394.1849956,350.6229649,33.97012507,38.19063478,0.168230859,28.10164326,60.29246749,200.042,168.6337563,6.389,394.185,399.955,24.3702,21.2823,499.99,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_2_1_high_pigl
BRF,7,1,high,1,2,kok,pigl,0.002456346,2.211923778,395.8899972,364.923223,35.35391147,38.35398525,0.166857874,28.03440407,60.01351284,149.985,126.4361852,6.389,395.89,399.959,24.2237,21.161,499.998,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_2_1_high_pigl
BRF,7,1,high,1,2,kok,pigl,0.002419794,0.737297018,397.8619991,381.0422223,36.9151895,38.54468149,0.163927258,28.07135745,59.89434344,100.034,84.32704231,6.389,397.862,400.034,24.2816,21.2651,500.072,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_2_1_high_pigl
BRF,7,1,high,1,2,kok,pigl,0.002376658,-0.149918389,398.9470002,390.8970787,37.87443423,38.65439969,0.160744567,28.08789315,59.8563941,74.89,63.13080021,6.389,398.947,399.967,24.3049,21.3418,499.997,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_2_1_high_pigl
BRF,7,1,high,1,2,kok,pigl,0.002334907,-0.323370941,399.2510004,392.9448878,38.07666868,38.68773595,0.156385965,28.18885007,59.78424211,69.9676,58.98127706,6.389,399.251,400.029,24.4073,21.4965,499.987,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_2_1_high_pigl
BRF,7,1,high,1,2,kok,pigl,0.002274732,-0.545826946,399.5880007,395.7396521,38.34775913,38.72066982,0.152761605,28.19024551,59.96362161,65.0427,54.82937624,6.389,399.588,400.052,24.4673,21.6318,500.006,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_2_1_high_pigl
BRF,7,1,high,1,2,kok,pigl,0.002242436,-0.848258949,399.9150011,399.3884216,38.70021325,38.75123812,0.149085074,28.28429626,59.85412597,60.1227,50.68157622,6.389,399.915,399.977,24.5518,21.757,500.042,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_2_1_high_pigl
BRF,7,1,high,1,2,kok,pigl,0.002211641,-1.045455252,400.1690013,401.9559525,38.94873846,38.77558641,0.145130767,28.38792976,59.65410381,55.1602,46.4980688,6.389,400.169,399.964,24.6128,21.8562,499.978,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_2_1_high_pigl
BRF,7,1,high,1,2,kok,pigl,0.002108348,-1.250616208,400.5230016,405.21137,39.26420091,38.80990704,0.13996193,28.34802348,60.12987953,49.9744,42.12727954,6.389,400.523,400.004,24.7213,22.0939,500.009,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_2_1_high_pigl
BRF,7,1,high,1,2,kok,pigl,0.002026101,-1.420781402,400.7230018,408.0190619,39.53783417,38.83083187,0.13471632,28.27546113,60.1392555,45.0071,37.93975559,6.389,400.723,399.945,24.5974,22.0722,500.014,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_2_1_high_pigl
BRF,7,1,high,1,2,kok,pigl,0.002010815,-1.595282819,401.022002,410.67212,39.79370996,38.85862335,0.131889408,28.35415346,59.83590954,40.0537,33.76388952,6.389,401.022,400.014,24.5871,22.081,500.029,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_2_1_high_pigl
BRF,7,1,high,1,2,kok,pigl,0.001910966,-1.782680654,401.2860023,414.1995757,40.13651524,38.88517201,0.126830548,28.21972007,60.10370368,35.0605,29.55459209,6.389,401.286,399.988,24.4756,22.0936,500.014,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_2_1_high_pigl
BRF,7,1,high,1,2,kok,pigl,0.001880536,-1.937507477,401.5010025,417.0637378,40.41593461,38.90781383,0.122391508,28.35710925,59.737771,30.136,25.40365801,6.389,401.501,399.99,24.5156,22.1715,499.987,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_2_1_high_pigl
BRF,7,1,high,1,2,kok,pigl,0.001786353,-2.09681618,401.7830026,420.5612812,40.75165006,38.93206783,0.118249233,28.25283623,60.25717954,24.9197,21.00634732,6.389,401.783,400.021,24.5547,22.3284,500.057,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_2_1_high_pigl
BRF,7,1,high,1,2,kok,pigl,0.001712121,-2.31086411,402.1190029,425.1788402,41.19855255,38.96412358,0.113192195,28.1998295,60.197531,19.9316,16.80134893,6.389,402.119,400.046,24.4354,22.3012,500.021,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_2_1_high_pigl
BRF,7,1,high,1,2,kok,pigl,0.001698299,-2.575891345,402.4130033,429.8645084,41.65300993,38.99301406,0.110855764,28.27524246,59.91014059,14.9847,12.63006166,6.389,402.413,399.995,24.4268,22.3099,500.042,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_2_1_high_pigl
BRF,7,1,high,1,2,kok,pigl,0.001625952,-2.695039851,402.6340034,433.0751099,41.96342904,39.0137947,0.107750068,28.1780604,60.34442478,10.0136,8.439306374,6.389,402.634,400.027,24.4466,22.4199,500.037,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_2_1_high_pigl
BRF,7,1,high,1,2,kok,pigl,0.001531288,-2.862384828,402.8750036,438.6284626,42.50131864,39.03695351,0.100846946,28.15502107,60.20605306,5.08724,4.287101458,6.389,402.875,400.006,24.3307,22.4218,500.045,19/06/2017,19/06/2017,NA,NA,NA,2017-06-19_BRF_1_1_2_1_high_pigl
BRF,7,1,low,1,3,kok,pigl,0.000170632,-0.602877809,400.6424769,472.6123659,45.93839062,38.94284604,0.011768499,26.46293126,60.29437197,24.9929,21.06898789,5.741,400.6424762,400.0287619,21.53709524,21.3454,500.0131905,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_1_3_1_low_pigl
BRF,7,1,low,1,3,kok,pigl,0.000183044,-0.703250708,400.7440008,478.8400304,46.54138654,38.95075654,0.012784501,26.30319546,60.37048318,20.00088571,16.86070574,5.741,400.744,400.0207619,21.37284286,21.16716667,500.0066667,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_1_3_1_low_pigl
BRF,7,1,low,1,3,kok,pigl,0.000188311,-0.931386388,400.9839058,504.4101503,49.02400071,38.97192646,0.013116952,26.21987511,60.03759547,14.99995714,12.64493285,5.741,400.9839048,400.0011905,21.1592381,20.94759524,500.0017143,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_1_3_1_low_pigl
BRF,7,1,low,1,3,kok,pigl,0.000170963,-0.992519493,401.0972868,521.3752157,50.66893821,38.97993811,0.01217752,26.05281409,60.53693266,10.0004619,8.430373948,5.741,401.0972857,400.036381,21.12744762,20.93529048,499.986381,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_1_3_1_low_pigl
BRF,7,1,low,1,3,kok,pigl,0.000184791,-1.200729309,401.2941442,536.7754096,52.16483568,38.99851357,0.01318422,25.94305615,60.2956471,4.999842857,4.214898399,5.741,401.2941429,400.000619,20.9173619,20.70962381,500.0030476,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_1_3_1_low_pigl
BRF,7,1,low,1,3,kok,pigl,0.000541003,4.48504797,394.6001855,141.4288572,13.75320659,38.3727761,0.029397446,28.63505058,59.69187163,1499.987619,1264.489568,5.741,394.6001905,399.9948095,22.4938619,21.88668095,500.021381,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_1_3_1_low_pigl
BRF,7,1,low,1,3,kok,pigl,0.000580416,4.579366879,394.4435663,162.1556618,15.76829863,38.35637854,0.03282521,28.40477832,59.88679307,1199.995714,1011.596381,5.741,394.4435714,399.9642857,22.63938571,21.9880619,500.0167619,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_1_3_1_low_pigl
BRF,7,1,low,1,3,kok,pigl,0.000604365,4.94185829,394.0512802,160.512277,15.6084354,38.31809046,0.035200586,28.23915304,60.0793331,999.9960952,842.9965151,5.741,394.0512857,399.9989524,22.74318095,22.06503333,500.0016667,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_1_3_1_low_pigl
BRF,7,1,low,1,3,kok,pigl,0.000706888,5.012284368,393.8897087,195.2375006,18.98539244,38.30283974,0.042329489,28.0556447,59.98379213,799.9978571,674.3980347,5.741,393.8897143,399.9641429,22.74043333,21.94729048,500.031,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_1_3_1_low_pigl
BRF,7,1,low,1,3,kok,pigl,0.000733321,4.450484349,394.5527093,234.5815697,22.81116913,38.36707461,0.047170058,27.60281296,60.48103015,400.0021905,337.2018268,5.741,394.5527143,399.9949524,22.82117619,21.99839524,500.0019524,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_1_3_1_low_pigl
BRF,7,1,low,1,3,kok,pigl,0.000758281,2.865697603,396.3391873,294.8941577,28.67712216,38.54219214,0.049720177,27.38788913,60.03096005,199.9887619,168.590533,5.741,396.3391905,399.9744762,22.61635238,21.76542857,500.0253333,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_1_3_1_low_pigl
BRF,7,1,low,1,3,kok,pigl,0.00071283,2.569905863,396.6824733,300.9509224,29.26481329,38.57385923,0.047461917,27.2429743,60.20509808,149.9996667,126.449764,5.741,396.6824762,399.9578095,22.53622857,21.73622857,500.0161429,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_1_3_1_low_pigl
BRF,7,1,low,1,3,kok,pigl,0.000685583,1.499435375,397.9290459,336.2002948,32.69137835,38.69374655,0.045716784,27.20331977,60.05722131,99.99955238,84.29964141,5.741,397.9290476,399.9638571,22.48048095,21.71102381,500.0212381,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_1_3_1_low_pigl
BRF,7,1,low,1,3,kok,pigl,0.000620005,1.342618586,398.1605223,336.6261114,32.73395285,38.71763754,0.041099168,27.20613198,59.91256215,89.9974381,75.86786873,5.741,398.1605238,399.9855238,22.41932381,21.72340952,500.0112857,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_1_3_1_low_pigl
BRF,7,1,low,1,3,kok,pigl,0.000540637,1.009523889,398.5544751,344.947397,33.54085867,38.75332714,0.036337824,27.0668062,60.2321479,80.00018095,67.44015052,5.741,398.5544762,399.9609524,22.34255238,21.73569048,500.0233333,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_1_3_1_low_pigl
BRF,7,1,low,1,3,kok,pigl,0.000484459,0.821126999,398.8419991,349.5977321,33.98964928,38.77742452,0.03273876,26.9617576,60.28000494,74.9996,63.22463164,5.741,398.842,400.0066667,22.21239048,21.66849524,500.004,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_1_3_1_low_pigl
BRF,7,1,low,1,3,kok,pigl,0.000403804,0.641207593,399.0513326,352.4429135,34.26499121,38.79632667,0.027338299,26.84118369,60.19091437,69.9975381,59.00794093,5.741,399.0513333,399.9725714,22.00319524,21.54975714,500.0084762,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_1_3_1_low_pigl
BRF,7,1,low,1,3,kok,pigl,0.000343266,0.509651496,399.2414756,354.9525449,34.50855564,38.81433413,0.02317305,26.8018938,60.07460417,64.99911905,54.79423594,5.741,399.2414762,399.984,21.89632857,21.51082857,500.0094762,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_1_3_1_low_pigl
BRF,7,1,low,1,3,kok,pigl,0.00033137,0.308595189,399.4771901,368.1668078,35.79549236,38.83968463,0.022347913,26.79339685,60.01723247,59.99897619,50.57916407,5.741,399.4771905,399.9834762,21.86510476,21.49297143,500.0355238,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_1_3_1_low_pigl
BRF,7,1,low,1,3,kok,pigl,0.00029837,0.175536875,399.6619046,376.4763253,36.60192693,38.85608429,0.020168148,26.73776089,60.01721673,55.0034381,46.36784165,5.741,399.6619048,400.000381,21.78962857,21.4545,499.9921429,21/06/2017,21/06/2017,NA,NA,NA,2017-06-21_BRF_1_1_3_1_low_pigl
